,Unnamed: 0,Sr No.,"Date of Encashment",Name of the Political Party,"Account no. of Political Party",Prefix,"Bond Number",Denominations,"Pay Branch Code",Pay Teller
5491,12433,12107,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12482,10000000,691,8212066
5492,12434,12108,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12498,10000000,691,8212066
5493,12435,12109,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12484,10000000,691,8212066
5494,12436,12110,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12478,10000000,691,8212066
5495,12437,12111,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12500,10000000,691,8212066
5496,12438,12112,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12494,10000000,691,8212066
5497,12439,12113,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12486,10000000,691,8212066
5498,12440,12114,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12502,10000000,691,8212066
5499,12441,12115,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12480,10000000,691,8212066
5500,12442,12116,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12504,10000000,691,8212066
5501,12443,12117,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,11947,10000000,691,8212066
5502,12444,12118,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,11949,10000000,691,8212066
5503,12445,12119,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12454,10000000,691,8212066
5504,12446,12120,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12452,10000000,691,8212066
5505,12447,12121,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,11945,10000000,691,8212066
5506,12448,12122,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12506,10000000,691,8212066
5507,12449,12123,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12510,10000000,691,8212066
5508,12450,12124,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12508,10000000,691,8212066
5509,12451,12125,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12512,10000000,691,8212066
5510,12452,12126,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12514,10000000,691,8212066
5511,12453,12127,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12355,10000000,691,8212066
5512,12454,12128,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12338,10000000,691,8212066
5513,12455,12129,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12357,10000000,691,8212066
5514,12456,12130,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12325,10000000,691,8212066
5515,12457,12131,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12348,10000000,691,8212066
5516,12458,12132,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12321,10000000,691,8212066
5517,12459,12133,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12346,10000000,691,8212066
5518,12460,12134,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12332,10000000,691,8212066
5519,12461,12135,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12334,10000000,691,8212066
5520,12462,12136,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12330,10000000,691,8212066
5521,12464,12137,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12328,10000000,691,8212066
5522,12465,12138,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12342,10000000,691,8212066
5523,12466,12139,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12323,10000000,691,8212066
5524,12467,12140,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12340,10000000,691,8212066
5525,12468,12141,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12359,10000000,691,8212066
5526,12469,12142,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12350,10000000,691,8212066
5527,12470,12143,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12353,10000000,691,8212066
5528,12471,12144,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12336,10000000,691,8212066
5529,12472,12145,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12361,10000000,691,8212066
5530,12473,12146,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12344,10000000,691,8212066
5531,12474,12147,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12319,10000000,691,8212066
5532,12475,12148,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12299,10000000,691,8212066
5533,12476,12149,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12305,10000000,691,8212066
5534,12477,12150,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12309,10000000,691,8212066
5535,12478,12151,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12301,10000000,691,8212066
5536,12479,12152,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12303,10000000,691,8212066
5537,12480,12153,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12317,10000000,691,8212066
5538,12481,12154,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12293,10000000,691,8212066
5539,12482,12155,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12297,10000000,691,8212066
5540,12483,12156,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12295,10000000,691,8212066
5541,12484,12157,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12315,10000000,691,8212066
5542,12485,12158,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12313,10000000,691,8212066
5543,12486,12159,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12311,10000000,691,8212066
5544,12487,12160,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12291,10000000,691,8212066
5545,12488,12161,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12307,10000000,691,8212066
5546,12489,12162,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12304,10000000,691,8212066
5547,12490,12163,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12320,10000000,691,8212066
5548,12491,12164,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12302,10000000,691,8212066
5549,12492,12165,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12318,10000000,691,8212066
5550,12493,12166,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12314,10000000,691,8212066
5551,12494,12167,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12306,10000000,691,8212066
5552,12495,12168,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12316,10000000,691,8212066
5553,12496,12169,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12310,10000000,691,8212066
5554,12497,12170,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12308,10000000,691,8212066
5555,12498,12171,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12312,10000000,691,8212066
5556,12499,12172,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12292,10000000,691,8212066
5557,12500,12173,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12296,10000000,691,8212066
5558,12502,12174,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12294,10000000,691,8212066
5559,12503,12175,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12298,10000000,691,8212066
5560,12504,12176,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12300,10000000,691,8212066
5561,12509,12181,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12473,10000000,691,5972302
5562,12510,12182,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12461,10000000,691,5972302
5563,12511,12183,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,11944,10000000,691,5972302
5564,12512,12184,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12467,10000000,691,5972302
5565,12513,12185,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12451,10000000,691,5972302
5566,12514,12186,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12457,10000000,691,5972302
5567,12515,12187,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12453,10000000,691,5972302
5568,12516,12188,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12465,10000000,691,5972302
5569,12517,12189,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12475,10000000,691,5972302
5570,12518,12190,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,11940,10000000,691,5972302
5571,12519,12191,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12463,10000000,691,5972302
5572,12520,12192,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12477,10000000,691,5972302
5573,12521,12193,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12471,10000000,691,5972302
5574,12522,12194,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,11946,10000000,691,5972302
5575,12523,12195,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,11942,10000000,691,5972302
5576,12524,12196,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12459,10000000,691,5972302
5577,12525,12197,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,11950,10000000,691,5972302
5578,12526,12198,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,11948,10000000,691,5972302
5579,12527,12199,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12469,10000000,691,5972302
5580,12528,12200,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12455,10000000,691,5972302
5581,12529,12201,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13001,10000000,691,5972302
5582,12530,12202,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13005,10000000,691,5972302
5583,12531,12203,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13017,10000000,691,5972302
5584,12532,12204,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13007,10000000,691,5972302
5585,12533,12205,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13009,10000000,691,5972302
5586,12534,12206,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13015,10000000,691,5972302
5587,12535,12207,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13011,10000000,691,5972302
5588,12536,12208,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13013,10000000,691,5972302
5589,12537,12209,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13019,10000000,691,5972302
5590,12538,12210,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13003,10000000,691,5972302
5591,12540,12211,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13022,10000000,691,5972302
5592,12541,12212,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13004,10000000,691,5972302
5593,12542,12213,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13014,10000000,691,5972302
5594,12543,12214,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13034,10000000,691,5972302
5595,12544,12215,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13046,10000000,691,5972302
5596,12545,12216,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13042,10000000,691,5972302
5597,12546,12217,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13032,10000000,691,5972302
5598,12547,12218,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13044,10000000,691,5972302
5599,12548,12219,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13016,10000000,691,5972302
5600,12549,12220,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13030,10000000,691,5972302
5601,12550,12221,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13036,10000000,691,5972302
5602,12551,12222,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13040,10000000,691,5972302
5603,12552,12223,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13028,10000000,691,5972302
5604,12553,12224,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13048,10000000,691,5972302
5605,12554,12225,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13018,10000000,691,5972302
5606,12555,12226,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13002,10000000,691,5972302
5607,12556,12227,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13006,10000000,691,5972302
5608,12557,12228,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13020,10000000,691,5972302
5609,12558,12229,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13026,10000000,691,5972302
5610,12559,12230,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13024,10000000,691,5972302
5611,12560,12231,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13038,10000000,691,5972302
5612,12561,12232,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13008,10000000,691,5972302
5613,12562,12233,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5623,10000000,691,5972302
5614,12563,12234,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5625,10000000,691,5972302
5615,12564,12235,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5614,10000000,691,5972302
5616,12565,12236,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5610,10000000,691,5972302
5617,12566,12237,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5612,10000000,691,5972302
5618,12567,12238,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5616,10000000,691,5972302
5619,12568,12239,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5622,10000000,691,5972302
5620,12569,12240,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5618,10000000,691,5972302
5621,12570,12241,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5620,10000000,691,5972302
5622,12571,12242,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13109,10000000,691,5972302
5623,12572,12243,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13103,10000000,691,5972302
5624,12573,12244,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13107,10000000,691,5972302
5625,12574,12245,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,5624,10000000,691,5972302
5626,12575,12246,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13105,10000000,691,5972302
5627,12576,12247,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13101,10000000,691,5972302
5628,12578,12248,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13058,10000000,691,5972302
5629,12579,12249,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13072,10000000,691,5972302
5630,12580,12250,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13068,10000000,691,5972302
5631,12581,12251,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13050,10000000,691,5972302
5632,12582,12252,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13066,10000000,691,5972302
5633,12583,12253,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13064,10000000,691,5972302
5634,12584,12254,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13060,10000000,691,5972302
5635,12585,12255,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13062,10000000,691,5972302
5636,12586,12256,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13070,10000000,691,5972302
5637,12587,12257,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12529,10000000,691,8212066
5638,12588,12258,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12555,10000000,691,8212066
5639,12589,12259,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12635,10000000,691,8212066
5640,12590,12260,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12527,10000000,691,8212066
5641,12591,12261,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12573,10000000,691,8212066
5642,12592,12262,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12631,10000000,691,8212066
5643,12593,12263,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12645,10000000,691,8212066
5644,12594,12264,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12655,10000000,691,8212066
5645,12595,12265,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12665,10000000,691,8212066
5646,12596,12266,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12679,10000000,691,8212066
5647,12597,12267,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12685,10000000,691,8212066
5648,12598,12268,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12599,10000000,691,8212066
5649,12599,12269,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12539,10000000,691,8212066
5650,12600,12270,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12507,10000000,691,8212066
5651,12601,12271,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12633,10000000,691,8212066
5652,12602,12272,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12537,10000000,691,8212066
5653,12603,12273,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12579,10000000,691,8212066
5654,12604,12274,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12525,10000000,691,8212066
5655,12605,12275,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12545,10000000,691,8212066
5656,12606,12276,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12659,10000000,691,8212066
5657,12607,12277,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12587,10000000,691,8212066
5658,12608,12278,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12593,10000000,691,8212066
5659,12609,12279,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12595,10000000,691,8212066
5660,12610,12280,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12528,10000000,691,8212066
5661,12611,12281,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12641,10000000,691,8212066
5662,12612,12282,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12657,10000000,691,8212066
5663,12613,12283,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12675,10000000,691,8212066
5664,12614,12284,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12681,10000000,691,8212066
5665,12616,12285,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12522,10000000,691,8212066
5666,12617,12286,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12536,10000000,691,8212066
5667,12618,12287,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12583,10000000,691,8212066
5668,12619,12288,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12603,10000000,691,8212066
5669,12620,12289,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12613,10000000,691,8212066
5670,12621,12290,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12526,10000000,691,8212066
5671,12622,12291,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12523,10000000,691,8212066
5672,12623,12292,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12639,10000000,691,8212066
5673,12624,12293,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12549,10000000,691,8212066
5674,12625,12294,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12509,10000000,691,8212066
5675,12626,12295,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12677,10000000,691,8212066
5676,12627,12296,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12541,10000000,691,8212066
5677,12628,12297,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12524,10000000,691,8212066
5678,12629,12298,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12531,10000000,691,8212066
5679,12630,12299,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12571,10000000,691,8212066
5680,12631,12300,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12623,10000000,691,8212066
5681,12632,12301,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12673,10000000,691,8212066
5682,12633,12302,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12530,10000000,691,8212066
5683,12634,12303,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12521,10000000,691,8212066
5684,12635,12304,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12517,10000000,691,8212066
5685,12636,12305,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12559,10000000,691,8212066
5686,12637,12306,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12532,10000000,691,8212066
5687,12638,12307,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12543,10000000,691,8212066
5688,12639,12308,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12563,10000000,691,8212066
5689,12640,12309,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12513,10000000,691,8212066
5690,12641,12310,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12535,10000000,691,8212066
5691,12642,12311,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12605,10000000,691,8212066
5692,12643,12312,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12609,10000000,691,8212066
5693,12644,12313,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12637,10000000,691,8212066
5694,12645,12314,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12540,10000000,691,8212066
5695,12646,12315,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12567,10000000,691,8212066
5696,12647,12316,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12607,10000000,691,8212066
5697,12648,12317,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12627,10000000,691,8212066
5698,12649,12318,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12663,10000000,691,8212066
5699,12650,12319,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12667,10000000,691,8212066
5700,12651,12320,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12519,10000000,691,8212066
5701,12652,12321,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12569,10000000,691,8212066
5702,12654,12322,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12575,10000000,691,8212066
5703,12655,12323,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12619,10000000,691,8212066
5704,12656,12324,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12589,10000000,691,8212066
5705,12657,12325,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12601,10000000,691,8212066
5706,12658,12326,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12643,10000000,691,8212066
5707,12659,12327,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12515,10000000,691,8212066
5708,12660,12328,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12617,10000000,691,8212066
5709,12661,12329,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12651,10000000,691,8212066
5710,12662,12330,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12653,10000000,691,8212066
5711,12663,12331,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12661,10000000,691,8212066
5712,12664,12332,16/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12669,10000000,691,8212066
